age,gender,education_level,school_type,family_income,parent_education,urban_rural,previous_exam_score,previous_gpa,attendance_percentage,assignment_completion_rate,class_participation,study_hours_per_day,self_study_hours,private_tuition,online_learning_hours,study_consistency,study_environment,study_method,revision_frequency,practice_tests_completed,notes_quality,sleep_hours,sleep_quality,daily_screen_time,physical_activity_hours,break_frequency,stress_level,motivation_level,internet_access,device_availability,educational_app_usage,online_course_hours,exam_difficulty,exam_preparation_days,questions_attempted,questions_correct,time_management_score,exam_anxiety_level,exam_score
18,1.0,1.0,1.0,3.0,0.0,1.0,65.93,2.79,82.43,74.06,2.0,1.54,0.95,0,6.38,0.0,2.0,1.0,2.0,6,0.0,7.43,2.0,3.49,3.86,1.0,8,1.0,1,0.0,1.0,1.98,2.0,23,91,61,82.24,9.15,65.34
20,1.0,0.0,2.0,4.0,1.0,0.0,93.85,3.72,80.0,48.02,0.0,0.96,0.77,0,0.12,0.0,2.0,4.0,2.0,5,0.0,6.25,1.0,1.67,3.03,2.0,10,2.0,1,0.0,2.0,2.75,1.0,20,92,56,78.39855100844147,10.0,62.45
16,1.0,0.0,2.0,3.0,4.0,1.0,74.3,2.77,92.77,92.25,0.0,2.93,2.16,0,2.15,2.0,0.0,0.0,2.0,6,1.0,6.47,1.0,9.44,7.69,2.0,10,2.0,1,0.0,2.0,5.56,2.0,8,90,59,78.39855100844147,8.4,63.29
15,0.0,0.0,2.0,1.0,4.0,1.0,77.76,3.34,81.94,67.99,2.0,2.92,2.12,0,0.57,2.0,1.0,1.0,2.0,8,0.0,6.53,1.0,5.97,3.17,1.0,10,2.0,0,0.0,0.0,7.6,2.0,16,91,69,53.47,9.54,76.54
17,1.0,1.0,2.0,4.0,3.0,1.0,57.79,2.25,100.0,73.13,2.0,1.68,1.1,0,0.63,2.0,2.0,2.0,2.0,5,0.0,7.93,3.0,7.05,1.78,0.0,10,0.0,1,0.0,2.0,4.94,1.0,11,93,45,84.43,10.0,47.86
17,2.0,0.0,2.0,3.0,3.0,1.0,90.87,3.83,88.56,67.95,2.0,4.13,2.48,1,4.67,2.0,2.0,0.0,1.0,7,2.0,8.76,1.0,4.36,3.18,2.0,10,2.0,1,1.0,0.0,4.32,0.0,16,98,98,48.67,9.45,100.0
16,1.0,1.0,2.0,4.0,0.0,0.0,65.57,2.43,74.1,61.74,0.0,6.61,3.53,0,0.09,2.0,2.0,3.0,2.0,7,0.0,7.99,1.0,7.09,2.91,1.0,10,2.0,1,0.0,1.0,0.25,0.0,15,100,76,78.39855100844147,10.0,75.66
19,0.0,0.0,2.0,3.0,0.0,2.0,80.59,3.27,92.4,54.73,0.0,3.2,1.72,1,0.6,1.0,1.0,4.0,0.0,5,0.0,8.39,2.0,6.92,0.96,1.0,10,1.0,1,0.0,2.0,0.47,2.0,21,87,65,89.49,7.47,74.31
15,1.0,0.0,1.0,0.0,4.0,2.0,100.0,3.89,94.45,82.04,0.0,2.43,1.31,0,0.23,2.0,1.0,0.0,0.0,5,0.0,4.86,0.0,7.41,7.07,1.0,10,2.0,1,0.0,0.0,0.89,2.0,21,96,90,75.78,10.0,93.96
16,1.0,0.0,2.0,3.0,0.0,2.0,76.67,3.05,75.63,75.49,2.0,2.62,2.32,1,3.47,1.0,2.0,0.0,0.0,4,0.0,7.49,1.0,6.29,0.36,1.0,10,0.0,1,0.0,2.0,0.95,2.0,19,92,64,97.47,10.0,69.53
15,1.0,1.0,2.0,2.0,3.0,2.0,70.45,2.64,89.61,55.62,1.0,0.51,0.32,0,1.58,2.0,0.0,4.0,2.0,7,0.0,8.68,2.0,5.59,7.25,0.0,6,2.0,1,0.0,1.0,1.28,2.0,15,89,69,53.02,3.54,79.34
17,1.0,0.0,0.0,3.0,1.0,0.0,68.94,2.8,78.62,64.29,2.0,6.84,5.75,1,1.3,2.0,2.0,2.0,0.0,5,1.0,5.73,2.0,5.35,2.56,1.0,10,0.0,1,0.0,2.0,5.78,1.0,10,98,48,61.05,10.0,48.21
15,0.0,0.0,2.0,1.0,0.0,0.0,68.14,2.71,85.67,55.01,0.0,2.92,1.73,1,0.96,1.0,0.0,1.0,1.0,3,0.0,6.37,1.0,4.99,1.87,1.0,7,2.0,1,0.0,0.0,5.04,2.0,24,92,63,77.83,7.12,68.41
20,1.0,1.0,2.0,1.0,1.0,2.0,73.21,2.9,84.61688196855897,60.59,1.0,2.43,1.52,0,6.58,1.0,2.0,1.0,0.0,7,0.0,7.23,0.0,4.62,0.77,0.0,9,2.0,1,0.0,0.0,2.92,2.0,4,100,48,77.5,9.59,49.62
16,0.0,0.0,2.0,3.0,3.0,2.0,66.7,2.49,98.19,67.66,2.0,4.06,2.4,0,2.45,2.0,0.0,0.0,0.0,5,0.0,6.69,1.0,6.06,0.11,1.0,7,0.0,1,1.0,0.0,4.0,0.0,26,100,84,78.72,5.15,82.69
14,1.0,1.0,1.0,4.0,3.0,1.0,66.01,2.76,84.61688196855897,59.91,2.0,1.12,0.61,1,0.37,0.0,0.0,2.0,1.0,5,0.0,4.95,1.0,4.92,0.16,2.0,9,2.0,1,0.0,2.0,3.85,1.0,8,94,60,60.61,8.29,65.0
14,0.0,0.0,1.0,2.0,3.0,1.0,67.24,2.64,67.26,42.37,0.0,0.5,0.42,0,0.71,2.0,1.0,0.0,2.0,5,0.0,7.77,0.0,4.59,0.46,1.0,10,2.0,1,0.0,0.0,0.33,2.0,24,86,41,62.71,10.0,48.08
15,1.0,1.0,0.0,0.0,3.0,2.0,67.86,2.780892014706042,90.88,61.41,2.0,1.32,1.02,0,0.43,2.0,2.0,2.0,1.0,5,0.0,8.57,1.0,3.34,7.77,0.0,7,2.0,1,0.0,1.0,5.43,1.0,21,98,67,71.66,5.71,68.34
19,1.0,0.0,2.0,2.0,0.0,0.0,90.56,2.780892014706042,78.9,51.2,0.0,1.41,0.93,1,0.76,2.0,2.0,3.0,0.0,7,1.0,6.67,0.0,5.82,0.75,1.0,10,0.0,1,0.0,1.0,3.19,0.0,17,90,64,85.43,8.92,69.96
16,0.0,1.0,0.0,0.0,1.0,0.0,100.0,4.0,95.73,77.1,2.0,1.49,1.1,1,1.62,1.0,2.0,1.0,0.0,5,0.0,5.93,2.0,1.22,5.45,2.0,10,0.0,1,0.0,1.0,1.92,0.0,15,88,81,80.21,8.46,91.02
18,2.0,0.0,2.0,2.0,1.0,1.0,63.37,2.780892014706042,90.96,72.83,1.0,4.9,3.08,0,0.18,2.0,0.0,3.0,2.0,4,0.0,6.25,2.0,4.86,5.41,1.0,10,0.0,1,0.0,2.0,0.29,2.0,2,96,50,88.6,9.5,52.06
14,0.0,1.0,2.0,4.0,3.0,1.0,60.87,2.61,87.18,68.36,0.0,5.01,3.38,0,1.54,0.0,2.0,4.0,0.0,8,0.0,7.11,1.0,4.9,0.65,0.0,9,1.0,1,1.0,1.0,1.18,1.0,19,98,73,80.3,10.0,75.48
17,1.0,0.0,1.0,2.0,3.0,1.0,66.67,2.7,88.25,63.79,0.0,3.06,1.98,0,0.28,1.0,2.0,3.0,0.0,6,0.0,7.1,1.0,7.39,3.58,1.0,10,2.0,1,0.0,2.0,12.76,2.0,3,96,42,66.46,10.0,42.26
20,1.0,0.0,0.0,4.0,3.0,2.0,51.06,2.780892014706042,84.24,76.72,2.0,2.81,2.31,0,6.67,1.0,2.0,2.0,0.0,3,0.0,9.36,3.0,6.62,1.41,1.0,10,0.0,1,0.0,0.0,1.3,2.0,27,93,56,91.14,8.36,61.07
16,1.0,1.0,2.0,0.0,1.0,0.0,80.77,3.52,90.13,74.5,2.0,3.53,3.13,1,2.94,2.0,2.0,1.0,2.0,7,0.0,7.01,2.0,6.6,0.31,1.0,7,1.0,0,0.0,2.0,2.12,2.0,18,97,81,77.87,4.96,82.64
16,0.0,1.0,1.0,2.0,1.0,1.0,71.95,2.6,83.53,72.64,2.0,2.84,2.02,0,0.66,0.0,2.0,3.0,2.0,2,1.0,5.0,1.0,6.21,1.42,1.0,9,1.0,1,1.0,0.0,0.49,0.0,13,88,56,58.42,9.96,64.16
20,0.0,1.0,2.0,2.0,1.0,2.0,58.42,2.37,88.88,73.56,0.0,0.55,0.45,1,0.6,2.0,0.0,4.0,2.0,5,0.0,7.45,1.0,3.76,1.24,2.0,10,2.0,1,0.0,1.0,0.08,0.0,29,95,56,69.85,9.5,57.48
14,1.0,1.0,2.0,1.0,0.0,2.0,78.02,3.12,87.94,54.98,1.0,0.7,0.5,0,0.62,2.0,1.0,0.0,2.0,5,1.0,6.24,2.0,4.22,2.32,1.0,8,1.0,1,0.0,2.0,0.73,1.0,7,89,53,92.62,6.91,59.68
20,1.0,0.0,0.0,1.0,1.0,2.0,41.23,1.77,86.34,68.37,2.0,2.58,2.23,0,1.48,2.0,2.0,2.0,1.0,6,2.0,7.72,2.0,6.91,5.76,0.0,7,2.0,1,0.0,0.0,2.01,2.0,2,88,26,60.87,5.5,28.27
20,0.0,1.0,2.0,0.0,0.0,1.0,80.42,3.25,100.0,63.86,0.0,3.5,1.99,1,0.18,1.0,0.0,3.0,1.0,5,0.0,6.43,3.0,3.3,4.3,1.0,10,1.0,1,1.0,2.0,0.06,1.0,1,87,26,89.71,10.0,33.11
18,0.0,1.0,0.0,1.0,4.0,1.0,57.08,2.43,82.77,64.26,1.0,3.37,1.81,1,0.58,2.0,0.0,3.0,1.0,5,0.0,5.71,3.0,7.44,0.26,0.0,8,2.0,1,1.0,1.0,3.69,2.0,19,96,52,68.99,7.12,55.63
20,0.0,1.0,1.0,3.0,3.0,2.0,56.13,2.35,89.31,79.93,2.0,3.3,1.76,0,0.37,2.0,2.0,0.0,1.0,3,0.0,7.59,2.0,5.33,1.85,1.0,9,2.0,1,0.0,0.0,1.25,2.0,5,98,63,94.63,7.22,63.53
17,1.0,0.0,2.0,1.0,3.0,1.0,56.95,2.17,86.77,84.05,1.0,2.66,1.87,0,1.33,2.0,2.0,1.0,2.0,3,1.0,7.2,2.0,4.86,10.01,1.0,10,2.0,1,0.0,2.0,1.91,2.0,9,98,46,73.04,8.1,47.5
18,1.0,0.0,2.0,1.0,3.0,0.0,50.36,1.92,81.33,70.51,0.0,2.03,1.33,0,3.49,1.0,2.0,4.0,2.0,7,1.0,8.27,0.0,7.17,0.3,1.0,10,0.0,1,0.0,2.0,1.61,1.0,7,90,43,57.86,10.0,47.66
17,2.0,0.0,2.0,3.0,4.0,1.0,81.79,3.2,84.61688196855897,86.05,2.0,3.44,2.15,0,2.13,1.0,0.0,3.0,1.0,4,0.0,5.25,1.0,4.46,0.19,2.0,10,1.0,1,0.0,2.0,2.7,1.0,18,100,65,65.0,10.0,64.58
14,1.0,0.0,1.0,2.0,1.0,2.0,77.15,3.0,86.08,80.45,2.0,2.11,1.53,0,3.35,2.0,2.0,2.0,0.0,5,1.0,8.19,2.0,4.94,2.43,1.0,10,2.0,1,1.0,2.0,3.41,1.0,8,100,73,64.3,8.48,69.8
16,1.0,0.0,2.0,4.0,3.0,2.0,74.45,2.780892014706042,83.76,69.03,2.0,2.13,1.68,1,3.48,2.0,0.0,4.0,2.0,5,0.0,7.73,2.0,5.3,5.13,2.0,8,0.0,1,0.0,2.0,0.53,2.0,25,98,59,80.11,8.13,57.4
17,1.0,1.0,2.0,0.0,3.0,1.0,63.79,2.46,74.56,84.69,0.0,6.07,3.76,1,0.23,1.0,0.0,4.0,2.0,11,0.0,7.44,1.0,6.01,3.37,1.0,10,2.0,1,0.0,2.0,2.41,0.0,1,87,61,73.41,8.65,67.03
16,0.0,1.0,0.0,3.0,3.0,1.0,74.17,2.93,92.77,77.55,2.0,6.37,5.12,0,3.01,0.0,1.0,2.0,2.0,7,0.0,7.76,1.0,2.75,1.71,1.0,10,0.0,1,0.0,2.0,3.68,1.0,4,93,70,76.15,8.32,75.86
15,1.0,1.0,1.0,2.0,3.0,1.0,75.7,2.98,71.18,60.9,0.0,3.36,2.64,1,0.39,0.0,1.0,1.0,1.0,7,0.0,6.96,2.0,6.67,1.36,0.0,10,0.0,1,1.0,2.0,0.68,2.0,7,88,54,71.16,9.24,63.86
15,0.0,1.0,2.0,3.0,3.0,1.0,55.96,2.780892014706042,93.88,71.57,2.0,4.03,3.21,0,0.39,2.0,1.0,0.0,0.0,4,1.0,5.59,1.0,5.42,2.94,1.0,10,0.0,1,0.0,1.0,10.6,2.0,26,90,54,87.38,7.57,57.81
14,0.0,1.0,2.0,2.0,3.0,2.0,86.04,3.35,76.3,62.31,1.0,2.95,1.67,1,0.05,2.0,2.0,0.0,1.0,5,1.0,7.17,2.0,8.24,1.34,1.0,10,1.0,1,0.0,1.0,3.98,0.0,6,90,64,75.9,8.6,70.88
14,1.0,0.0,2.0,3.0,4.0,2.0,52.85,2.26,87.59,80.74,1.0,3.84,2.21,0,5.66,2.0,1.0,0.0,0.0,6,0.0,8.53,1.0,6.77,0.16,2.0,8,0.0,1,0.0,2.0,0.81,0.0,26,86,55,100.0,4.57,64.78
19,1.0,1.0,2.0,2.0,3.0,2.0,60.24,2.780892014706042,83.55,72.42,2.0,1.92,1.16,1,1.45,2.0,0.0,0.0,1.0,2,0.0,4.79,3.0,3.94,0.37,2.0,10,0.0,0,0.0,1.0,5.44,2.0,26,95,32,76.59,10.0,33.07
14,1.0,1.0,1.0,3.0,3.0,1.0,77.02,3.2,92.98,80.03,2.0,1.58,0.99,0,1.07,1.0,1.0,4.0,2.0,8,0.0,7.58,2.0,8.55,2.9,0.0,8,0.0,1,0.0,2.0,3.7,2.0,29,98,77,83.78,6.73,77.8
15,0.0,0.0,0.0,2.0,2.0,1.0,69.48,2.67,78.8,66.8,2.0,2.25,1.23,0,0.1,2.0,0.0,3.0,1.0,3,2.0,7.36,2.0,7.24,0.64,0.0,8,2.0,1,1.0,1.0,1.34,2.0,9,93,52,76.08,7.84,52.17
17,0.0,0.0,2.0,4.0,1.0,2.0,70.2,2.75,84.55,63.15,1.0,2.63,2.05,0,0.05,2.0,0.0,2.0,2.0,8,0.0,5.85,1.0,2.64,4.45,0.0,10,2.0,1,0.0,1.0,0.9,0.0,25,100,85,93.92,9.38,87.11
20,1.0,1.0,1.0,4.0,3.0,1.0,98.56,3.77,96.32,82.28,0.0,1.89,1.37,1,3.61,0.0,2.0,4.0,2.0,2,0.0,6.61,0.0,2.87,1.6,2.0,9,2.0,1,0.0,1.0,5.08,2.0,16,86,81,75.83,9.66,93.14
20,0.0,0.0,2.0,1.0,1.0,2.0,79.67,3.1,86.36,61.12,0.0,3.17,2.08,0,4.33,0.0,0.0,1.0,0.0,6,2.0,7.05,1.0,5.58,1.24,2.0,7,2.0,1,0.0,1.0,0.8,0.0,9,86,68,70.43,7.0,80.37
20,2.0,0.0,1.0,3.0,0.0,0.0,88.21,3.66,88.68,84.84,0.0,2.71,2.39,0,1.01,2.0,1.0,4.0,0.0,10,0.0,6.32,0.0,5.34,4.57,1.0,10,2.0,1,0.0,1.0,0.38,2.0,26,87,80,91.6,10.0,89.67
18,1.0,1.0,2.0,1.0,4.0,1.0,70.59,2.63,64.25,50.37,0.0,1.33,1.13,0,1.9,2.0,0.0,1.0,2.0,3,1.0,8.88,1.0,5.41,1.8,2.0,10,2.0,1,0.0,0.0,1.98,0.0,29,99,52,70.82,8.16,52.58
20,0.0,1.0,2.0,2.0,1.0,2.0,42.7,1.73,96.03,86.87,0.0,2.34,1.52,1,0.85,0.0,2.0,4.0,0.0,5,1.0,3.81,3.0,4.9,4.68,1.0,10,2.0,1,0.0,0.0,1.31,2.0,21,85,44,50.3,9.46,52.33
14,0.0,0.0,1.0,3.0,3.0,1.0,68.8,2.82,87.46,83.51,2.0,4.1,2.55,1,1.61,1.0,0.0,3.0,2.0,3,2.0,6.98,2.0,6.87,2.99,1.0,9,1.0,0,0.0,2.0,7.07,0.0,13,100,73,61.92,8.95,70.9
20,1.0,0.0,2.0,1.0,0.0,1.0,52.47,2.09,71.84,76.24,2.0,3.43,2.54,0,0.0,2.0,0.0,1.0,0.0,5,0.0,7.24,2.0,1.96,1.38,0.0,10,1.0,1,0.0,1.0,0.91,2.0,16,99,39,96.48,10.0,40.81
18,1.0,1.0,2.0,2.0,1.0,0.0,62.36,2.51,83.0,65.38,0.0,1.06,0.78,0,0.13,1.0,2.0,1.0,2.0,4,0.0,7.24,1.0,3.26,0.7,0.0,10,1.0,1,1.0,1.0,2.88,1.0,5,90,44,90.0,9.22,50.03
18,1.0,0.0,1.0,3.0,3.0,0.0,82.5,3.36,95.91,75.83,1.0,3.84,2.95,0,1.85,1.0,2.0,0.0,0.0,7,2.0,6.05,2.0,7.76,2.79,1.0,10,2.0,0,0.0,1.0,0.47,2.0,23,100,82,72.98,8.96,80.49
15,1.0,1.0,0.0,3.0,0.0,2.0,70.21,2.77,85.54,86.89,2.0,4.68,2.87,0,0.58,0.0,0.0,0.0,2.0,7,0.0,5.85,3.0,6.03,1.2,1.0,10,1.0,1,0.0,0.0,0.21,1.0,19,95,56,90.54,9.47,60.08
19,1.0,0.0,2.0,3.0,3.0,1.0,70.05,2.81,92.84,52.15,1.0,0.93,0.68,0,3.09,2.0,2.0,2.0,1.0,3,0.0,4.35,2.0,6.3,1.16,1.0,10,1.0,1,0.0,0.0,1.87,2.0,28,100,46,65.5,10.0,44.43
17,1.0,1.0,0.0,4.0,1.0,1.0,79.51,2.85,87.16,89.03,0.0,3.53,2.34,0,0.66,0.0,2.0,4.0,2.0,7,0.0,6.4,2.0,6.52,1.11,1.0,10,0.0,1,0.0,2.0,1.47,2.0,13,99,69,76.45,10.0,68.67
15,0.0,1.0,1.0,3.0,0.0,2.0,75.01,2.94,90.27,80.18,2.0,3.52,2.54,0,0.91,2.0,2.0,3.0,0.0,6,0.0,8.1,1.0,6.23,2.17,1.0,10,2.0,0,1.0,1.0,1.89,2.0,10,97,67,55.31,9.41,69.67
14,1.0,1.0,1.0,0.0,3.0,1.0,59.15,2.33,89.38,73.52,2.0,2.27,1.24,0,1.01,0.0,2.0,3.0,2.0,1,0.0,7.7,1.0,7.13,1.59,0.0,10,2.0,1,1.0,2.0,1.63,1.0,29,85,37,78.39855100844147,6.77,44.35
15,1.0,1.0,2.0,1.0,1.0,1.0,65.9,2.63,71.65,41.04,2.0,0.76,0.62,0,0.94,1.0,1.0,4.0,0.0,5,0.0,6.86,2.0,6.32,0.1,0.0,8,2.0,0,0.0,2.0,0.25,2.0,25,95,54,66.93,7.9,54.84
15,0.0,0.0,2.0,4.0,2.0,2.0,78.22,3.16,94.11,100.0,0.0,5.78,4.92,0,0.31,2.0,2.0,2.0,0.0,5,0.0,7.39,1.0,2.13,1.72,1.0,10,0.0,1,1.0,2.0,0.03,1.0,3,94,68,72.68,9.06,74.37
15,0.0,1.0,0.0,4.0,1.0,2.0,61.22,2.780892014706042,77.2,64.66,2.0,6.84,4.9,0,3.73,2.0,2.0,4.0,2.0,3,0.0,5.0,2.0,6.55,0.02,0.0,10,2.0,1,0.0,1.0,2.47,2.0,24,98,49,58.41,10.0,52.07
14,1.0,0.0,0.0,1.0,1.0,2.0,56.71,2.780892014706042,84.61,86.36,2.0,2.61,2.02,0,0.63,1.0,2.0,0.0,1.0,5,1.0,7.4,2.0,2.96,0.57,1.0,10,0.0,1,1.0,2.0,14.84,2.0,3,94,39,69.31,7.62,40.6
14,0.0,0.0,1.0,0.0,1.0,2.0,73.06,3.09,80.46,80.34,0.0,0.5,0.26,0,0.92,2.0,0.0,0.0,2.0,4,1.0,7.05,1.0,5.9,2.43,2.0,10,2.0,1,0.0,0.0,1.61,2.0,6,87,36,72.68,9.55,45.04
15,0.0,1.0,2.0,3.0,3.0,1.0,86.06,3.57,73.83,64.91,1.0,1.17,1.01,1,0.19,2.0,2.0,2.0,2.0,7,2.0,5.83,3.0,5.08,1.73,2.0,10,0.0,1,0.0,0.0,0.78,1.0,2,93,49,78.39855100844147,7.82,52.05
15,1.0,1.0,1.0,1.0,4.0,2.0,77.17,3.09,82.87,75.69,1.0,2.15,1.24,1,1.61,0.0,2.0,2.0,1.0,6,0.0,7.82,1.0,4.09,6.28,0.0,10,2.0,1,0.0,2.0,3.8,2.0,14,91,55,75.98,8.95,60.71
18,1.0,0.0,1.0,0.0,0.0,2.0,69.15,2.63,74.87,53.4,1.0,0.99,0.58,1,2.16,2.0,2.0,1.0,2.0,7,1.0,5.65,3.0,5.81,1.71,0.0,10,0.0,1,0.0,0.0,2.27,0.0,19,97,74,67.21,9.68,76.07
17,0.0,0.0,0.0,1.0,4.0,1.0,62.24,2.48,92.15,70.41,2.0,2.12,1.76,0,0.2,2.0,0.0,2.0,2.0,6,2.0,6.44,1.0,6.12,4.11,0.0,10,1.0,1,0.0,1.0,0.84,0.0,26,97,61,70.38,9.97,59.52
18,1.0,0.0,2.0,3.0,4.0,2.0,66.34,2.74,88.21,72.22,2.0,4.29,3.16,0,5.7,1.0,1.0,4.0,2.0,6,1.0,6.56,2.0,4.48,12.0,1.0,8,2.0,1,0.0,0.0,4.75,1.0,3,93,46,88.34,6.43,48.84
19,1.0,1.0,1.0,0.0,3.0,2.0,75.24,3.0,76.24,59.59,0.0,1.25,0.67,0,1.04,1.0,2.0,4.0,2.0,3,0.0,7.81,2.0,3.76,1.43,1.0,10,0.0,1,0.0,1.0,3.95,2.0,13,97,49,73.64,9.17,50.37
17,0.0,1.0,0.0,2.0,2.0,0.0,55.15,2.1,86.59,75.1,2.0,2.64,2.19,0,0.72,1.0,2.0,4.0,2.0,2,0.0,6.88,2.0,4.72,1.82,1.0,10,2.0,1,0.0,2.0,0.84,1.0,23,96,43,78.72,9.12,42.69
19,1.0,1.0,1.0,2.0,4.0,2.0,57.26,2.56,95.82,67.35,0.0,0.5,0.35,0,2.08,0.0,0.0,4.0,0.0,4,0.0,7.8,0.0,4.9,3.83,2.0,10,1.0,1,0.0,1.0,0.35,0.0,17,97,52,73.39,10.0,54.09
17,0.0,1.0,2.0,0.0,0.0,0.0,61.61,2.35,90.6,86.27,2.0,3.51,2.05,1,2.73,1.0,0.0,3.0,2.0,10,2.0,8.05,0.0,3.82,11.67,2.0,10,2.0,1,1.0,0.0,2.09,1.0,16,93,54,72.14,10.0,58.09
15,1.0,1.0,1.0,4.0,1.0,1.0,80.5,3.09,97.2,72.65,2.0,3.58,3.15,0,0.54,0.0,2.0,4.0,2.0,2,1.0,7.38,3.0,5.0,0.57,1.0,10,0.0,1,0.0,2.0,5.48,2.0,23,91,78,94.69,8.56,83.54
18,0.0,0.0,2.0,3.0,0.0,2.0,79.53,3.32,68.13,62.57,2.0,4.84,2.49,0,2.47,1.0,0.0,3.0,0.0,7,0.0,8.85,1.0,6.79,0.88,1.0,10,1.0,1,1.0,2.0,0.3,2.0,12,96,74,100.0,9.13,77.85
17,0.0,0.0,0.0,1.0,4.0,2.0,55.0,2.16,90.6,73.34,1.0,1.57,1.26,0,15.0,2.0,1.0,2.0,2.0,5,0.0,8.12,0.0,5.38,0.38,0.0,10,2.0,1,1.0,2.0,1.41,2.0,6,95,50,100.0,10.0,51.15
19,0.0,0.0,0.0,2.0,0.0,0.0,65.9,2.56,93.53,72.32,0.0,3.62,2.6,1,8.36,2.0,0.0,2.0,2.0,6,0.0,7.6,2.0,4.87,0.05,0.0,9,1.0,1,1.0,1.0,19.8,2.0,4,88,58,87.17,7.96,65.82
17,1.0,0.0,2.0,0.0,3.0,1.0,77.19,3.37,83.63,65.14,2.0,3.43,2.0,0,0.71,0.0,1.0,4.0,0.0,8,0.0,4.95,2.0,4.6,12.0,1.0,10,1.0,1,0.0,1.0,8.24,2.0,22,87,48,78.39855100844147,10.0,53.98
14,1.0,0.0,2.0,0.0,3.0,2.0,90.93,3.73,74.0,72.9,2.0,5.52,3.04,0,5.19,1.0,0.0,1.0,2.0,5,2.0,6.84,1.0,1.24,1.1,0.0,9,1.0,1,0.0,2.0,5.93,2.0,26,88,54,69.51,10.0,62.17
17,0.0,0.0,2.0,4.0,0.0,0.0,68.91,2.780892014706042,97.29,92.14,1.0,4.24,2.54,0,0.7,2.0,2.0,1.0,2.0,5,0.0,7.36,0.0,3.36,1.81,1.0,10,1.0,0,1.0,0.0,0.28,2.0,22,85,64,73.56,7.91,76.67
20,0.0,0.0,0.0,1.0,0.0,0.0,72.06,2.92,84.61688196855897,85.34,2.0,2.62,1.87,0,0.89,2.0,1.0,2.0,2.0,5,1.0,6.85,2.0,4.78,0.37,2.0,8,0.0,1,1.0,2.0,5.82,1.0,19,87,50,55.07,8.31,61.12
15,1.0,0.0,2.0,2.0,4.0,1.0,78.04,3.14,89.93,63.45,2.0,4.8,2.6,0,2.21,0.0,1.0,1.0,2.0,5,0.0,7.16,1.0,4.28,1.45,0.0,10,2.0,1,0.0,0.0,0.09,2.0,8,87,48,89.02,10.0,56.24
16,1.0,1.0,1.0,2.0,0.0,1.0,73.62,3.1,88.76,53.6,2.0,1.35,0.92,1,3.8,2.0,0.0,1.0,2.0,4,0.0,7.53,3.0,9.41,1.55,1.0,10,2.0,1,0.0,2.0,0.43,1.0,25,90,57,78.39855100844147,9.7,64.98
14,1.0,0.0,1.0,3.0,1.0,2.0,79.82,2.780892014706042,77.89,61.28,0.0,2.56,1.42,0,1.14,1.0,0.0,2.0,2.0,1,2.0,6.74,3.0,6.26,0.13,0.0,10,2.0,1,0.0,2.0,4.77,2.0,22,91,36,96.85,9.39,39.78
16,1.0,0.0,1.0,3.0,0.0,2.0,83.7,3.22,89.74,93.81,1.0,4.34,2.19,0,2.3,2.0,2.0,3.0,2.0,8,0.0,7.63,1.0,3.16,8.97,2.0,9,1.0,1,1.0,2.0,3.44,0.0,10,93,91,71.44,7.92,100.0
15,0.0,0.0,0.0,0.0,3.0,1.0,76.19,3.14,90.84,74.58,1.0,1.37,0.71,1,1.69,0.0,2.0,2.0,2.0,3,0.0,5.41,3.0,3.59,0.48,1.0,10,0.0,1,0.0,0.0,0.49,2.0,6,90,43,56.64,10.0,49.72
20,0.0,0.0,1.0,3.0,1.0,2.0,74.44,2.99,84.61688196855897,63.86,1.0,3.89,2.61,0,10.58,1.0,0.0,1.0,0.0,5,0.0,6.62,2.0,4.83,2.77,1.0,7,1.0,1,1.0,1.0,4.74,2.0,2,90,62,68.65,7.04,70.21
16,1.0,1.0,0.0,1.0,4.0,2.0,71.44,2.79,84.61688196855897,55.2,1.0,0.75,0.55,0,3.4,1.0,0.0,3.0,2.0,2,1.0,8.9,2.0,3.87,0.44,1.0,10,2.0,1,0.0,2.0,7.79,1.0,27,99,48,69.81,9.0,47.82
17,0.0,0.0,1.0,3.0,2.0,1.0,69.9,2.93,84.61688196855897,92.51,1.0,4.73,3.53,1,1.68,0.0,2.0,1.0,2.0,8,2.0,5.86,1.0,4.14,8.03,0.0,10,2.0,1,0.0,2.0,5.26,2.0,25,98,68,64.93,9.23,72.57
16,1.0,1.0,1.0,4.0,1.0,1.0,82.63,3.19,86.37,69.6,0.0,2.76,1.7,0,0.23,2.0,2.0,0.0,2.0,3,0.0,6.76,0.0,5.72,0.05,1.0,7,2.0,1,1.0,1.0,3.4,1.0,4,86,53,97.57,7.75,61.48
18,0.0,0.0,1.0,0.0,4.0,0.0,86.94,3.31,98.44,74.2,2.0,3.49,1.79,0,0.12,2.0,1.0,1.0,0.0,6,2.0,9.28,2.0,1.48,9.72,1.0,6,1.0,1,0.0,1.0,1.35,1.0,18,92,61,100.0,5.72,66.59
15,0.0,1.0,0.0,3.0,3.0,2.0,76.83,2.84,88.42,88.85,2.0,3.15,1.85,0,2.47,2.0,1.0,4.0,0.0,6,0.0,5.98,2.0,7.65,2.35,0.0,10,2.0,0,1.0,1.0,0.21,2.0,5,93,59,56.9,9.51,63.3
